"id","slug","fieldPath","protectedContext","before","after"
"MIN-1963-10-15-0026","bob-ferguson-pittsburgh-steelers-1963","perspectives.0.qaNotes","false","Batch 012 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"MIN-1963-10-15-0026","bob-ferguson-pittsburgh-steelers-1963","perspectives.1.qaNotes","false","Batch 012 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"MIN-1963-10-15-0026","bob-ferguson-pittsburgh-steelers-1963","qaNotes","false","Batch 012 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1963-0057","howard-williams-howie-williams-green-bay-packers-1963","qaNotes","false","Batch 013 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1963-0057","howard-williams-howie-williams-green-bay-packers-1963","perspectives.0.qaNotes","false","Batch 013 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1963-0057","howard-williams-howie-williams-green-bay-packers-1963","perspectives.1.qaNotes","false","Batch 013 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"PIT-1963-0121","1964-second-round-pick-28-jim-kelly-harry-chicago-bears-1963","perspectives.0.qaNotes","false","Batch 002 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"PIT-1963-0121","1964-second-round-pick-28-jim-kelly-harry-chicago-bears-1963","perspectives.1.qaNotes","false","Batch 002 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"PIT-1963-0121","1964-second-round-pick-28-jim-kelly-harry-chicago-bears-1963","qaNotes","false","Batch 002 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1964-0059","frank-morze-cleveland-browns-1964","qaNotes","false","Batch 014 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1964-0059","frank-morze-cleveland-browns-1964","perspectives.0.qaNotes","false","Batch 014 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1964-0059","frank-morze-cleveland-browns-1964","perspectives.1.qaNotes","false","Batch 014 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"KC-1964-0017","1965-draft-pick-new-england-boston-patriots-1964","qaNotes","false","Batch 022 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"KC-1964-0017","1965-draft-pick-new-england-boston-patriots-1964","perspectives.0.qaNotes","false","Batch 022 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"KC-1964-0017","1965-draft-pick-new-england-boston-patriots-1964","perspectives.1.qaNotes","false","Batch 022 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1965-0061","john-david-crow-arizona-st-louis-cardinals-1965","qaNotes","false","Batch 014 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1965-0061","john-david-crow-arizona-st-louis-cardinals-1965","perspectives.0.qaNotes","false","Batch 014 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1965-0061","john-david-crow-arizona-st-louis-cardinals-1965","perspectives.1.qaNotes","false","Batch 014 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"BUF-1966-0032","1967-sixth-round-pick-149-bill-wilkerson-las-vegas-raiders-1966","qaNotes","false","Batch 003 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"BUF-1966-0032","1967-sixth-round-pick-149-bill-wilkerson-las-vegas-raiders-1966","perspectives.0.qaNotes","false","Batch 003 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"BUF-1966-0032","1967-sixth-round-pick-149-bill-wilkerson-las-vegas-raiders-1966","perspectives.1.qaNotes","false","Batch 003 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"NO-1967-0007","saints-1967-07-15-chicago-bears-doug-atkins-herman-lee","qaNotes","false","Batch 011 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"NO-1967-0007","saints-1967-07-15-chicago-bears-doug-atkins-herman-lee","perspectives.0.qaNotes","false","Batch 011 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"NO-1967-0007","saints-1967-07-15-chicago-bears-doug-atkins-herman-lee","perspectives.1.qaNotes","false","Batch 011 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"PIT-1967-0162","kent-nix-green-bay-packers-1967","perspectives.0.qaNotes","false","Batch 004 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"PIT-1967-0162","kent-nix-green-bay-packers-1967","perspectives.1.qaNotes","false","Batch 004 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"PIT-1967-0162","kent-nix-green-bay-packers-1967","qaNotes","false","Batch 004 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1968-0074","jim-jordan-new-orleans-saints-1968","qaNotes","false","Batch 014 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1968-0074","jim-jordan-new-orleans-saints-1968","perspectives.0.qaNotes","false","Batch 014 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1968-0074","jim-jordan-new-orleans-saints-1968","perspectives.1.qaNotes","false","Batch 014 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"ATL-1968-0037","william-clay-bill-clay-billy-clay-new-orleans-saints-1968","qaNotes","false","Batch 004 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"ATL-1968-0037","william-clay-bill-clay-billy-clay-new-orleans-saints-1968","perspectives.0.qaNotes","false","Batch 004 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"ATL-1968-0037","william-clay-bill-clay-billy-clay-new-orleans-saints-1968","perspectives.1.qaNotes","false","Batch 004 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"MIA-1969-0023","nick-buoniconti-patriots-1969","qaNotes","false","Batch 001 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
